timestep,reward,progress_reward,posture_reward,energy_penalty,terminal_reward,x_position,angle,y_position,velocity_x,velocity_y
1386,0.0729118138551712,0.15014521280924478,-0.03602431155741215,-0.041209087,0,45.33583068847656,-0.03096759505569935,5.141585350036621,1.7498953342437744,-0.3834978938102722
1387,0.054071128368377686,0.15360005696614584,-0.0647182296961546,-0.0348107,0,45.37127685546875,-0.04391124099493027,5.134893417358398,1.8067482709884644,-0.39316707849502563
1388,0.18940095603466034,0.16776657104492188,0.04263186827301979,-0.02099748,0,45.40999221801758,-0.03538486734032631,5.126828193664551,1.9169107675552368,-0.4670526683330536
1389,0.03973953053355217,0.15462493896484375,-0.08353905752301216,-0.031346355,0,45.445674896240234,-0.05209267884492874,5.119287967681885,1.8013163805007935,-0.3765738308429718
1390,0.0439004972577095,0.15558369954427084,-0.0489116832613945,-0.06277152,0,45.4815788269043,-0.06187501549720764,5.115701198577881,1.7956976890563965,-0.16780994832515717
1391,0.0691087394952774,0.15517044067382812,-0.042716339230537415,-0.043345362,0,45.51738739013672,-0.07041828334331512,5.114078521728516,1.7883349657058716,-0.07227527350187302
1392,0.08940306305885315,0.15507125854492188,-0.01884620636701584,-0.04682198,0,45.55317306518555,-0.07418752461671829,5.114956855773926,1.7880762815475464,0.04777277633547783
1393,0.12122122943401337,0.15546798706054688,0.009319856762886047,-0.04356661,0,45.58905029296875,-0.07232355326414108,5.11790657043457,1.7935755252838135,0.14559507369995117
1394,0.15481950342655182,0.15097173055013022,0.0363246351480484,-0.032476857,0,45.6238899230957,-0.0650586262345314,5.125476360321045,1.74321711063385,0.37108975648880005
1395,0.1916583776473999,0.14996337890625,0.06260953843593597,-0.020914542,0,45.65849685668945,-0.05253671854734421,5.133751392364502,1.7330671548843384,0.4021591544151306
1396,0.22520992159843445,0.15280659993489584,0.11195424944162369,-0.039550934,0,45.69375991821289,-0.03014586865901947,5.144495487213135,1.7684297561645508,0.5158637166023254
1397,0.24154910445213318,0.15001296997070312,0.10372377000749111,-0.012187628,0,45.72837829589844,-0.009401114657521248,5.152787685394287,1.7380764484405518,0.3971943259239197
1398,0.11323351413011551,0.13735071818033853,0.013185355346649885,-0.03730256,0,45.760074615478516,-0.006764043588191271,5.152923583984375,1.5912355184555054,0.016403790563344955
1399,-0.0023166686296463013,0.13217671712239584,-0.06586814066395164,-0.06862524,0,45.79057693481445,-0.019937671720981598,5.152000904083252,1.5495604276657104,-0.10462722927331924
1400,0.03600088879466057,0.14498774210611978,-0.07031459361314774,-0.038672257,0,45.82403564453125,-0.034000590443611145,5.144585132598877,1.6691323518753052,-0.35207948088645935
1401,0.14514729380607605,0.15685653686523438,0.012008082121610641,-0.023717329,0,45.860233306884766,-0.03159897401928902,5.135931491851807,1.8147140741348267,-0.4304254353046417
1402,0.025453757494688034,0.14941787719726562,-0.09089294821023941,-0.03307117,0,45.89471435546875,-0.0497775636613369,5.1287970542907715,1.7212555408477783,-0.3356587290763855
1403,0.03572670742869377,0.15522003173828125,-0.06135458126664162,-0.058138747,0,45.93053436279297,-0.06204847991466522,5.122431755065918,1.7841569185256958,-0.30087003111839294
1404,0.02648025006055832,0.15133539835611978,-0.046905726194381714,-0.07794942,0,45.965457916259766,-0.07142962515354156,5.121424674987793,1.7538806200027466,-0.015754297375679016
1405,0.11786243319511414,0.1535669962565104,0.011684931814670563,-0.047389496,0,46.00089645385742,-0.06909263879060745,5.1237406730651855,1.7720459699630737,0.11404074728488922
1406,0.17966899275779724,0.15530268351236978,0.05867660045623779,-0.03431029,0,46.03673553466797,-0.057357318699359894,5.1267523765563965,1.7941133975982666,0.13953852653503418
1407,0.20559577643871307,0.15728632609049478,0.09836774319410324,-0.05005829,0,46.07303237915039,-0.037683770060539246,5.134533882141113,1.81937575340271,0.3704698979854584
1408,0.2525380551815033,0.15862528483072916,0.11609776876866817,-0.022184987,0,46.10963821411133,-0.01446421630680561,5.141563415527344,1.8363089561462402,0.3299676477909088
1409,0.14376011490821838,0.14588038126627603,0.03341554896906018,-0.03553581,0,46.14330291748047,-0.007781106512993574,5.143024444580078,1.6872735023498535,0.06584326922893524
1410,0.07621876150369644,0.14235941569010416,-0.02996172523126006,-0.03617893,0,46.17615509033203,-0.013773451559245586,5.140016078948975,1.6407921314239502,-0.14243389666080475
1411,0.09702293574810028,0.1573359171549479,-0.032175141386687756,-0.028137837,0,46.21246337890625,-0.020208479836583138,5.129339694976807,1.8132855892181396,-0.5210093855857849
1412,0.04755288362503052,0.14827728271484375,-0.06826135329902172,-0.032463044,0,46.246681213378906,-0.03386075049638748,5.117965221405029,1.746200680732727,-0.6248612999916077
1413,0.1088348776102066,0.15351740519205728,-0.02711249515414238,-0.017570034,0,46.282108306884766,-0.03928324952721596,5.1078643798828125,1.7556878328323364,-0.530807375907898
1414,0.1223800778388977,0.15736897786458334,0.008418131619691849,-0.043407038,0,46.318424224853516,-0.03759962320327759,5.097511291503906,1.8121309280395508,-0.516852617263794
1415,0.14486634731292725,0.1549555460611979,0.052975453436374664,-0.06306464,0,46.354183197021484,-0.027004532516002655,5.09257173538208,1.791346549987793,-0.2331184595823288
1416,0.15105092525482178,0.1550877888997396,0.018009431660175323,-0.022046305,0,46.38997268676758,-0.02340264618396759,5.086062908172607,1.7902610301971436,-0.32905319333076477
1417,0.09468893706798553,0.14194615681966147,-0.022020861506462097,-0.025236357,0,46.4227294921875,-0.02780681848526001,5.091269016265869,1.636909008026123,0.26366543769836426
1418,0.10527735948562622,0.13830947875976562,-0.013117073103785515,-0.019915046,0,46.454647064208984,-0.030430233106017113,5.099712371826172,1.5949944257736206,0.4260622262954712
1419,0.14418265223503113,0.1384251912434896,0.02472291700541973,-0.01896545,0,46.48659133911133,-0.025485649704933167,5.1070990562438965,1.5988116264343262,0.3654245138168335
1420,0.17000994086265564,0.1414337158203125,0.07235604804009199,-0.043779816,0,46.519229888916016,-0.011014440096914768,5.117713928222656,1.6355760097503662,0.5169451832771301
1421,0.12508344650268555,0.14386367797851562,0.005053202621638775,-0.023833442,0,46.55242919921875,0.010003799572587013,5.12788200378418,1.6658252477645874,0.48844876885414124
1422,0.06995932757854462,0.13558197021484375,-0.0371612049639225,-0.028461443,0,46.583717346191406,0.017436040565371513,5.1326680183410645,1.569161295890808,0.23579171299934387
1423,0.1199721172451973,0.12005996704101562,0.07665048935450613,-0.076738335,0,46.61142349243164,-0.0021059426944702864,5.133842468261719,1.3973139524459839,0.05527064576745033
1424,-0.003831310197710991,0.12921778361002603,-0.09901357465423644,-0.03403552,0,46.64124298095703,-0.021908657625317574,5.1296162605285645,1.5017426013946533,-0.18751925230026245
1425,0.01853775978088379,0.14016087849934897,-0.09725415147840977,-0.024368968,0,46.673587799072266,-0.04135948792099953,5.121633052825928,1.6138025522232056,-0.3738815486431122
1426,0.1433177888393402,0.1505584716796875,0.009905528277158737,-0.01714622,0,46.70833206176758,-0.03937838226556778,5.113772869110107,1.720104694366455,-0.4452585279941559
1427,0.06348057091236115,0.14217758178710938,-0.03625145182013512,-0.042445555,0,46.74114227294922,-0.0466286726295948,5.106459617614746,1.6395344734191895,-0.3598082363605499
1428,0.09767768532037735,0.1400782267252604,0.02317158505320549,-0.06557212,0,46.773468017578125,-0.041994355618953705,5.104665279388428,1.6156870126724243,-0.07656248658895493
1429,0.173397034406662,0.13979721069335938,0.07736722007393837,-0.0437674,0,46.805728912353516,-0.02652091160416603,5.106781005859375,1.6170308589935303,0.09068921953439713
1430,0.23809894919395447,0.1421941121419271,0.12614053033757955,-0.0302357,0,46.83854293823242,-0.0012928055366501212,5.1096978187561035,1.6477948427200317,0.12139719724655151
1431,0.048805121332407,0.1410369873046875,-0.05989811208564788,-0.03233375,0,46.871089935302734,0.013272427953779697,5.105745315551758,1.6316510438919067,-0.21099480986595154
1432,0.11243996024131775,0.1277796427408854,0.04420226672664285,-0.059541956,0,46.900577545166016,0.004431974608451128,5.099786758422852,1.4936867952346802,-0.34925901889801025
1433,0.1299983412027359,0.13397852579752603,0.014492576592601836,-0.018472759,0,46.931495666503906,0.0015334592899307609,5.089868068695068,1.5446577072143555,-0.49271100759506226
1434,0.09055948257446289,0.1374333699544271,-0.02537059655878693,-0.021503296,0,46.96321105957031,0.006607578601688147,5.078752040863037,1.5871617794036865,-0.5606436133384705
1435,0.06794903427362442,0.14174779256184897,-0.039456512313336134,-0.034342244,0,46.99592208862305,0.014498881064355373,5.06721830368042,1.63565194606781,-0.5827525854110718
1436,0.03639380633831024,0.13887151082356772,-0.039932155050337315,-0.06254555,0,47.02796936035156,0.022485312074422836,5.060427188873291,1.607822299003601,-0.3322126269340515
1437,0.058016568422317505,0.1275812784830729,-0.01677284948527813,-0.052791864,0,47.057411193847656,0.025839881971478462,5.066492557525635,1.472965121269226,0.2996937930583954
1438,0.07423435896635056,0.1269861857096354,-0.006551994010806084,-0.046199836,0,47.08671569824219,0.02715028077363968,5.075218677520752,1.4649263620376587,0.436662495136261
1439,0.08432720601558685,0.12809371948242188,-0.0021249987185001373,-0.04164152,0,47.116275787353516,0.027575280517339706,5.084813594818115,1.4776629209518433,0.47986331582069397
1440,0.08327284455299377,0.12951532999674478,-0.0062368158251047134,-0.04000567,0,47.14616394042969,0.02882264368236065,5.095367431640625,1.4941974878311157,0.5270532965660095
1441,0.07981271296739578,0.13110224405924478,-0.01634743995964527,-0.03494209,0,47.17641830444336,0.0320921316742897,5.1062912940979,1.5132851600646973,0.5435758233070374
1442,0.07970453053712845,0.13263956705729166,-0.0257021002471447,-0.027232938,0,47.207027435302734,0.03723255172371864,5.116260528564453,1.531334638595581,0.4939501881599426
1443,0.09378375858068466,0.13250732421875,-0.016819704324007034,-0.021903865,0,47.237606048583984,0.04059649258852005,5.124157905578613,1.529825210571289,0.3921809494495392
1444,0.12432678043842316,0.13219324747721353,0.008435007184743881,-0.016301468,0,47.26811218261719,0.038909491151571274,5.128805637359619,1.5243324041366577,0.2345091849565506
1445,0.09570842981338501,0.13986333211263022,-0.0034028105437755585,-0.040752098,0,47.30038833618164,0.039590053260326385,5.133506774902344,1.616297721862793,0.23757843673229218
1446,0.04761397838592529,0.13635889689127603,-0.029966849833726883,-0.05877807,0,47.33185577392578,0.04558342322707176,5.144133567810059,1.5766777992248535,0.5282480716705322
1447,0.1320410519838333,0.12753168741861978,0.027993451803922653,-0.02348408,0,47.36128616333008,0.03998473286628723,5.151114463806152,1.4726210832595825,0.35870736837387085
1448,0.18631385266780853,0.1180267333984375,0.10274320840835571,-0.03445609,0,47.38852310180664,0.01943609118461609,5.150076866149902,1.3567917346954346,-0.024319836869835854
1449,0.1327740103006363,0.11280314127604167,0.06482361117377877,-0.044852745,0,47.414554595947266,-0.006471368949860334,5.147726058959961,1.3046678304672241,-0.1281290501356125
1450,-0.04238881915807724,0.12225850423177083,-0.11094959685578942,-0.053697728,0,47.44276809692383,-0.02866128832101822,5.139810085296631,1.4043711423873901,-0.36876899003982544
1451,0.01711801066994667,0.152740478515625,-0.1019374281167984,-0.03368504,0,47.4780158996582,-0.0490487739443779,5.133100509643555,1.7666414976119995,-0.3033842146396637
1452,0.12774640321731567,0.16457621256510416,-0.019483566284179688,-0.017346252,0,47.515995025634766,-0.05294548720121384,5.125551223754883,1.9021048545837402,-0.3684643805027008
1453,0.14650046825408936,0.1684112548828125,0.03459947183728218,-0.05651025,0,47.55485916137695,-0.0460255928337574,5.117275714874268,1.9486901760101318,-0.41280296444892883
1454,0.2383705973625183,0.16771697998046875,0.14257495291531086,-0.071921356,0,47.593563079833984,-0.01751060225069523,5.1134352684021,1.948491096496582,-0.19997619092464447
1455,0.15958184003829956,0.15464146931966147,0.06365732988342643,-0.058716945,0,47.629249572753906,0.004779136274009943,5.117974281311035,1.8419345617294312,0.172176331281662
1456,0.04304059222340584,0.1573359171549479,-0.07398746674880385,-0.04030786,0,47.665557861328125,0.019576629623770714,5.122756481170654,1.8236244916915894,0.2282382696866989
1457,0.13046421110630035,0.1477813720703125,0.030600065365433693,-0.04791723,0,47.69966125488281,0.013456616550683975,5.120375156402588,1.709032416343689,-0.10375441610813141
1458,0.14023740589618683,0.14133453369140625,0.03707295982167125,-0.038170084,0,47.732276916503906,-0.006042024586349726,5.115533351898193,1.6477488279342651,-0.27859675884246826
1459,0.03713196516036987,0.14997990926106772,-0.09639854310080409,-0.0164494,0,47.76688766479492,-0.025321733206510544,5.1045308113098145,1.7284138202667236,-0.5229666829109192
1460,0.06376433372497559,0.14966583251953125,-0.06640851497650146,-0.019492988,0,47.80142593383789,-0.03860343620181084,5.09544038772583,1.7241233587265015,-0.4399716854095459
1461,0.0950021892786026,0.15545145670572916,-0.01783916726708412,-0.04261009,0,47.83729934692383,-0.04217126965522766,5.086440563201904,1.7897093296051025,-0.4440627098083496
1462,0.12800277769565582,0.15245946248372397,0.0393359549343586,-0.063792646,0,47.87248229980469,-0.03430407866835594,5.082518100738525,1.7619210481643677,-0.17619627714157104
1463,0.18343394994735718,0.15313720703125,0.07187473587691784,-0.041578002,0,47.90782165527344,-0.019929131492972374,5.082492351531982,1.7704921960830688,-0.015071241185069084
1464,0.17078638076782227,0.15343475341796875,0.03573227673768997,-0.018380646,0,47.94322967529297,-0.01278267614543438,5.0791401863098145,1.7719718217849731,-0.17433585226535797
1465,0.10340094566345215,0.14249165852864584,-0.016719652339816093,-0.022371052,0,47.976112365722656,-0.0161266066133976,5.084216117858887,1.6430109739303589,0.25638481974601746
1466,0.08906177431344986,0.1386235555013021,-0.03470908850431442,-0.014852693,0,48.00810241699219,-0.023068424314260483,5.091361045837402,1.5971550941467285,0.3652941584587097
1467,0.11237739771604538,0.13926823933919272,-0.005440870299935341,-0.021449974,0,48.04024124145508,-0.02415659837424755,5.097702980041504,1.6061220169067383,0.31886324286460876
1468,0.1345440000295639,0.1396484375,0.010770494118332863,-0.015874933,0,48.07246780395508,-0.02200249955058098,5.103021621704102,1.611592411994934,0.2640628218650818
1469,0.16147823631763458,0.14307022094726562,0.06423701997846365,-0.045828998,0,48.10548400878906,-0.009155095554888248,5.111935138702393,1.65386164188385,0.4333910644054413
1470,0.12142393738031387,0.14586385091145834,0.009085303172469139,-0.03352522,0,48.13914489746094,0.007338034920394421,5.121262073516846,1.6875889301300049,0.45073291659355164
1471,0.0979107916355133,0.13123448689778647,0.0014614290557801723,-0.034785125,0,48.169429779052734,0.007045749109238386,5.124945640563965,1.5164365768432617,0.18859341740608215
1472,0.09154616296291351,0.12134933471679688,0.008718925528228283,-0.038522094,0,48.19743347167969,-0.00530196400359273,5.123131275177002,1.3985919952392578,-0.06980528682470322
1473,0.01668000966310501,0.1338958740234375,-0.06409716559574008,-0.0531187,0,48.22833251953125,-0.018121397122740746,5.115854740142822,1.5426687002182007,-0.3387663960456848
1474,0.009523771703243256,0.153533935546875,-0.09445021860301495,-0.049559943,0,48.263763427734375,-0.037011440843343735,5.112049579620361,1.826896071434021,-0.2305411547422409
1475,0.14273709058761597,0.16741943359375,-0.006281305104494095,-0.018401042,0,48.302398681640625,-0.038267701864242554,5.106223106384277,1.9327287673950195,-0.2945089638233185
1476,0.19937461614608765,0.17204793294270834,0.08454159833490849,-0.057214912,0,48.34210205078125,-0.021359382197260857,5.099106788635254,1.9903132915496826,-0.3677576780319214
1477,0.1394856870174408,0.15963363647460938,0.05127527751028538,-0.07142323,0,48.37894058227539,-0.011104326695203781,5.100587844848633,1.864615559577942,0.07347215712070465
1478,0.139218270778656,0.15642674763997397,0.03571423701941967,-0.052922707,0,48.4150390625,-0.003961479291319847,5.109950542449951,1.8133745193481445,0.46714773774147034
1479,0.10491359233856201,0.15148417154947916,-0.016811476089060307,-0.02975911,0,48.44999694824219,0.007323774509131908,5.120124816894531,1.75423264503479,0.5020012855529785
1480,0.10812731087207794,0.15245946248372397,-0.023035835474729538,-0.021296319,0,48.48517990112305,0.011930941604077816,5.1259446144104,1.7622551918029785,0.2867683172225952
1481,0.15959958732128143,0.14955012003580728,0.04450481501407921,-0.03445534,0,48.519691467285156,0.0030299786012619734,5.127441883087158,1.7231370210647583,0.0839839056134224
1482,0.10908376425504684,0.1485417683919271,-0.027680533239617944,-0.011777468,0,48.55397033691406,-0.008566085249185562,5.132150173187256,1.713161826133728,0.24953675270080566
1483,0.11659757792949677,0.15126927693684897,0.005118814297020435,-0.039790515,0,48.5888786315918,-0.007542322389781475,5.138765811920166,1.7562205791473389,0.34060904383659363
1484,0.13278871774673462,0.14490509033203125,0.0274019711650908,-0.039518345,0,48.622318267822266,-0.002061928156763315,5.147575378417969,1.7273495197296143,0.3946530222892761
1485,0.054131705313920975,0.15103785196940103,-0.056818320881575346,-0.040087823,0,48.65717315673828,0.013425592333078384,5.158401012420654,1.747856616973877,0.527747392654419
1486,0.05874009430408478,0.15110397338867188,-0.05995280109345913,-0.032411076,0,48.69204330444336,0.02541615255177021,5.169407844543457,1.7470475435256958,0.5395364761352539
1487,0.1381116807460785,0.1421941121419271,0.041134459897875786,-0.04521688,0,48.724857330322266,0.017189260572195053,5.173522472381592,1.6407586336135864,0.21825586259365082
1488,0.16558848321437836,0.12528355916341147,0.08293236925965175,-0.04262744,0,48.75376892089844,-0.000602786720264703,5.174849510192871,1.4572417736053467,0.05145944282412529
1489,-0.010705005377531052,0.13229242960611978,-0.0906917205429636,-0.052305713,0,48.784297943115234,-0.018741130828857422,5.170409202575684,1.5223028659820557,-0.1964520812034607
1490,0.021657874807715416,0.1404749552408854,-0.09183842688798904,-0.026978655,0,48.816715240478516,-0.03710881620645523,5.161620140075684,1.6189780235290527,-0.42651525139808655
1491,0.1347234547138214,0.15282313028971353,-0.006057862192392349,-0.012041807,0,48.85198211669922,-0.0383203886449337,5.151413440704346,1.7664259672164917,-0.5056496262550354
1492,0.14029529690742493,0.13258997599283853,0.048171840608119965,-0.04046652,0,48.8825798034668,-0.028686020523309708,5.157967567443848,1.5488046407699585,0.30939289927482605
1493,0.1229218989610672,0.1259943644205729,0.02536216750741005,-0.028434638,0,48.91165542602539,-0.023613587021827698,5.169048309326172,1.4544718265533447,0.5506919622421265
1494,0.15829257667064667,0.1281763712565104,0.05831615533679724,-0.028199958,0,48.94123458862305,-0.01195035595446825,5.179691791534424,1.4795907735824585,0.5225670337677002
1495,0.09165582060813904,0.12977981567382812,-0.0012323586270213127,-0.03689164,0,48.97118377685547,0.012196827679872513,5.19227933883667,1.505842924118042,0.6231561899185181
1496,0.029933828860521317,0.12434132893880208,-0.06830266676843166,-0.026104834,0,48.9998779296875,0.025857361033558846,5.199836730957031,1.442483901977539,0.370011568069458
1497,0.09994740784168243,0.10863749186197917,0.06971639581024647,-0.07840648,0,49.02494812011719,0.011914081871509552,5.204242706298828,1.2718788385391235,0.20213831961154938
1498,0.1098373681306839,0.11119969685872395,0.029757688753306866,-0.031120013,0,49.05060958862305,-0.005962544120848179,5.203144073486328,1.2784183025360107,-0.0378744900226593
1499,0.059249818325042725,0.12235768636067708,-0.03853531554341316,-0.02457255,0,49.0788459777832,-0.013669607229530811,5.197581768035889,1.4094692468643188,-0.2684036195278168
1500,0.14511902630329132,0.13232549031575522,0.0410175952129066,-0.02822406,0,49.10938262939453,-0.0054660881869494915,5.188643932342529,1.5333856344223022,-0.4528021812438965
1501,0.11906871199607849,0.12865575154622397,0.01663496484979987,-0.026222002,0,49.13907241821289,0.002139095216989517,5.176514148712158,1.4966679811477661,-0.6188893914222717
1502,0.054886750876903534,0.130126953125,-0.041696871630847454,-0.033543333,0,49.16910171508789,0.010478469543159008,5.164065837860107,1.503162145614624,-0.6295557022094727
1503,0.02422589808702469,0.11038970947265625,-0.048615545965731144,-0.037548266,0,49.194576263427734,0.020201578736305237,5.168400764465332,1.2773663997650146,0.2063414454460144
1504,0.03429148718714714,0.1015459696451823,-0.04039440304040909,-0.02686008,0,49.21800994873047,0.028280459344387054,5.177144527435303,1.1748603582382202,0.43305349349975586
1505,0.06559593975543976,0.09962844848632812,-0.002846159040927887,-0.031186346,0,49.24100112915039,0.028849691152572632,5.183511257171631,1.1497676372528076,0.317493736743927
1506,0.11969482153654099,0.09192530314127605,0.06611761637032032,-0.0383481,0,49.26221466064453,0.015626167878508568,5.185307025909424,1.058164119720459,0.10595183819532394
1507,0.1030365526676178,0.08693313598632812,0.04849339136853814,-0.032389972,0,49.28227615356445,-0.0059274896048009396,5.182605743408203,0.9991332292556763,-0.10822071880102158
1508,-0.07364145666360855,0.08397420247395833,-0.12720673577859998,-0.030408923,0,49.30165481567383,-0.031368836760520935,5.174628257751465,0.9631805419921875,-0.36719778180122375
1509,0.021620333194732666,0.08737945556640625,-0.02405976876616478,-0.04169935,0,49.32181930541992,-0.03618079051375389,5.179007053375244,0.9744614362716675,0.1742052584886551
1510,0.004839964210987091,0.0867017110188802,-0.05665792152285576,-0.025203826,0,49.341827392578125,-0.04751237481832504,5.184452056884766,0.9982510209083557,0.2857872247695923
1511,0.05690103769302368,0.08931350708007812,-0.005618073046207428,-0.026794396,0,49.3624382019043,-0.04863598942756653,5.190203666687012,1.0332317352294922,0.29376235604286194
1512,0.08780936896800995,0.08820597330729167,0.03223344683647156,-0.032630045,0,49.38279342651367,-0.04218930006027222,5.1960601806640625,1.0239927768707275,0.2934553325176239
1513,0.10596354305744171,0.08541234334309895,0.04988308995962143,-0.02933189,0,49.402503967285156,-0.03221268206834793,5.2016096115112305,0.9966272711753845,0.27786532044410706
1514,0.12455284595489502,0.08346176147460938,0.08501631673425436,-0.043925226,0,49.4217643737793,-0.015209418721497059,5.20949649810791,0.9686074256896973,0.3789072334766388
1515,0.07872951030731201,0.0870984395345052,0.03143788781017065,-0.039806824,0,49.441864013671875,0.008921841159462929,5.217362880706787,1.011482834815979,0.3703744411468506
1516,-0.06591300666332245,0.0844866434733073,-0.11825415305793285,-0.032145496,0,49.461360931396484,0.0325726717710495,5.224303722381592,0.9838765263557434,0.3274567127227783
1517,-0.00541127473115921,0.0777587890625,-0.03747418522834778,-0.04569588,0,49.479305267333984,0.040067508816719055,5.226443290710449,0.901656448841095,0.10288400202989578
1518,0.06015513092279434,0.0662371317545573,0.03520740196108818,-0.041289404,0,49.494590759277344,0.03302602842450142,5.227255821228027,0.7661698460578918,0.05382750555872917
1519,0.10001830756664276,0.06701405843098958,0.06728396750986576,-0.03427972,0,49.51005554199219,0.019569234922528267,5.228722095489502,0.7757737636566162,0.08328226208686829
1520,0.12478601932525635,0.06760915120442708,0.0955755817994941,-0.038398717,0,49.525657653808594,-0.0004541185626294464,5.230457782745361,0.7739426493644714,0.10687164962291718
1521,-0.05948606878519058,0.07435353597005208,-0.09760923639987595,-0.03623037,0,49.542816162109375,-0.019975965842604637,5.23231315612793,0.8531091809272766,0.11374989151954651
1522,-0.007219936698675156,0.0817426045735677,-0.04866759292781353,-0.04029495,0,49.56167984008789,-0.029709484428167343,5.234871864318848,0.9425322413444519,0.14063957333564758
1523,0.04684093967080116,0.08784230550130208,0.005335463210940361,-0.046336826,0,49.58195114135742,-0.02864239178597927,5.239254951477051,1.0165761709213257,0.2219240665435791
1524,0.0795099139213562,0.08833821614583333,0.04230247810482979,-0.051130783,0,49.60233688354492,-0.020181896165013313,5.246304512023926,1.0225305557250977,0.3457297086715698
1525,0.13448356091976166,0.09326426188151042,0.0827644532546401,-0.041545153,0,49.62385940551758,-0.003629005514085293,5.254110336303711,1.0807087421417236,0.37509748339653015
1526,0.025227587670087814,0.08951187133789062,-0.040743881836533546,-0.023540404,0,49.64451599121094,0.011777781881392002,5.260576248168945,1.0406420230865479,0.315371572971344
1527,0.050177931785583496,0.0751635233561198,0.02751142717897892,-0.05249702,0,49.661861419677734,0.006275496445596218,5.262487888336182,0.8713074922561646,0.11308535188436508
1528,0.010364584624767303,0.06813812255859375,-0.015100138261914253,-0.0426734,0,49.67758560180664,-0.009295524097979069,5.263147354125977,0.7844603061676025,0.054935671389102936
1529,-0.055391911417245865,0.06597264607747395,-0.08348046336323023,-0.037884094,0,49.69281005859375,-0.025991616770625114,5.263347148895264,0.7590035796165466,0.033353060483932495
1530,-0.0038521550595760345,0.0698407491048177,-0.04516792483627796,-0.02852498,0,49.708927154541016,-0.03502520173788071,5.263681888580322,0.8044497966766357,0.030911816284060478
1531,0.04703453183174133,0.08658599853515625,0.009651221334934235,-0.049202688,0,49.72890853881836,-0.03309495747089386,5.267301082611084,0.9999569058418274,0.18313154578208923
1532,0.06715526431798935,0.0813458760579427,-0.0072470493614673615,-0.006943562,0,49.7476806640625,-0.03454436734318733,5.265339374542236,0.9403325319290161,-0.09402180463075638
1533,0.07723654806613922,0.0926361083984375,0.003271680325269699,-0.018671244,0,49.76905822753906,-0.03389003127813339,5.263335227966309,1.0691862106323242,-0.09994823485612869
1534,0.13509036600589752,0.11696879069010417,0.055562183260917664,-0.037440613,0,49.796051025390625,-0.02277759462594986,5.265171051025391,1.3480069637298584,0.09636463224887848
1535,0.11237604171037674,0.10657119750976562,0.051688957028090954,-0.04588411,0,49.82064437866211,-0.012439803220331669,5.2622504234313965,1.2328413724899292,-0.1473931074142456
1536,0.0942072868347168,0.0986035664876302,0.008594603277742863,-0.012990882,0,49.84339904785156,-0.010720882564783096,5.253437042236328,1.1391425132751465,-0.4357498288154602
1537,0.06903910636901855,0.11529922485351562,0.037575537571683526,-0.08383566,0,49.8700065612793,-0.003205775050446391,5.248082160949707,1.3326398134231567,-0.2686310112476349
1538,0.0010206177830696106,0.11004257202148438,-0.028771088691428304,-0.08025087,0,49.89540100097656,0.008959992788732052,5.2478790283203125,1.274208903312683,0.0072018117643892765
1539,0.07632637768983841,0.11083602905273438,0.01822014106437564,-0.052729793,0,49.92097854614258,0.005315964575856924,5.247894763946533,1.2783665657043457,0.007966955192387104
1540,0.008144959807395935,0.10873667399088542,-0.0270579825155437,-0.07353373,0,49.94607162475586,0.010727561078965664,5.252303600311279,1.2588493824005127,0.22319751977920532
1541,0.07149726152420044,0.09830602010091145,0.04240735433995724,-0.06921612,0,49.96875762939453,0.0022460902109742165,5.253525257110596,1.1340532302856445,0.08060955256223679
1542,-0.016831055283546448,0.09339650472005208,-0.0606318237259984,-0.049595736,0,49.99031066894531,-0.014372454956173897,5.252591133117676,1.0741381645202637,-0.023650096729397774
1543,0.06004388630390167,0.10981114705403645,0.017576436512172222,-0.0673437,0,50.01565170288086,-0.010857167653739452,5.25361967086792,1.268166184425354,0.052880797535181046
1544,0.10236954689025879,0.11321640014648438,0.03328526159748435,-0.04413211,0,50.041778564453125,-0.004200115334242582,5.254689693450928,1.3080918788909912,0.05190855637192726
1545,0.09328702092170715,0.11400985717773438,0.007317299023270607,-0.028040133,0,50.06808853149414,0.002736655529588461,5.253573417663574,1.3174011707305908,-0.057725876569747925
1546,0.050665996968746185,0.1148694356282552,-0.03493676194921136,-0.029266678,0,50.09459686279297,0.009724007919430733,5.250494480133057,1.3268520832061768,-0.15565016865730286
1547,0.07316773384809494,0.11015828450520833,-0.006439546123147011,-0.030551001,0,50.120018005371094,0.011011917144060135,5.2432661056518555,1.2708512544631958,-0.35701102018356323
1548,0.08202027529478073,0.10820770263671875,0.014420491643249989,-0.04060792,0,50.144989013671875,0.008127818815410137,5.233035087585449,1.24691903591156,-0.5027502179145813
1549,0.09586890786886215,0.11432393391927083,0.03634562366642058,-0.054800652,0,50.17137145996094,0.0008586940821260214,5.226977348327637,1.3154493570327759,-0.29072558879852295
1550,-0.0003028884530067444,0.13100306193033853,-0.03160159452818334,-0.099704355,0,50.201602935791016,0.00717901298776269,5.225712776184082,1.510421872138977,-0.06255140155553818
1551,0.041711628437042236,0.13300323486328125,-0.014232739340513945,-0.07705887,0,50.232295989990234,0.010025560855865479,5.223943710327148,1.5320281982421875,-0.08382795751094818
